timestamp,bid1_orders,bid2_orders,bid3_orders,bid4_orders,bid5_orders,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty,bid1_price,bid2_price,bid3_price,bid4_price,bid5_price,ask1_price,ask2_price,ask3_price,ask4_price,ask5_price,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,ask1_orders,ask2_orders,ask3_orders,ask4_orders,ask5_orders
2026-04-29T10:58:39+01:00,1.0,1.0,2.0,1.0,3.0,19.0,14.0,21.0,3.0,76.0,696.1,696.0,695.0,694.2,694.0,699.9,700.0,704.0,704.9,705.0,239.0,944.0,80.0,440.0,691.0,4.0,11.0,1.0,1.0,4.0
2026-04-29T11:13:44+01:00,1.0,1.0,1.0,6.0,1.0,108.0,5.0,10.0,1130.0,551.0,694.1,694.0,693.1,693.0,692.6,697.0,699.9,700.0,702.0,704.0,178.0,235.0,1435.0,10.0,80.0,1.0,4.0,18.0,1.0,1.0
2026-04-29T11:28:48+01:00,1.0,2.0,1.0,1.0,6.0,24.0,13.0,5.0,10.0,1130.0,697.0,694.2,694.0,693.1,693.0,699.9,700.0,702.0,704.0,704.9,185.0,1435.0,10.0,80.0,660.0,3.0,18.0,1.0,1.0,2.0
2026-04-29T11:43:52+01:00,1.0,1.0,1.0,1.0,1.0,4.0,20.0,16.0,3.0,5.0,697.0,696.0,695.0,694.2,694.0,699.9,700.0,702.0,704.0,704.9,185.0,1435.0,10.0,80.0,660.0,3.0,18.0,1.0,1.0,2.0
2026-04-29T12:03:07+01:00,1.0,1.0,1.0,1.0,1.0,20.0,4.0,20.0,16.0,5.0,697.1,697.0,696.0,695.0,694.0,699.9,700.0,702.0,704.0,704.9,180.0,1435.0,10.0,80.0,660.0,3.0,18.0,1.0,1.0,2.0
