timestamp,bid1_orders,bid2_orders,bid3_orders,bid4_orders,bid5_orders,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty,bid1_price,bid2_price,bid3_price,bid4_price,bid5_price,ask1_price,ask2_price,ask3_price,ask4_price,ask5_price,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,ask1_orders,ask2_orders,ask3_orders,ask4_orders,ask5_orders
2026-04-17T14:52:04+01:00,2.0,2.0,1.0,1.0,1.0,26.0,50.0,10.0,1.0,10.0,710.0,705.0,703.0,701.4,701.3,720.0,725.0,730.0,740.0,750.0,1032.0,125.0,20.0,10.0,161.0,2.0,2.0,1.0,1.0,1.0
